Customer ID,Transaction Amount,Category
603426,37.88,C
603443,177.43,C
603469,67.0,C
603476,291.89,B
603507,125.92,C
603514,595.13,A
603519,45.23,C
603533,208.49,B
603550,469.69,B
603551,350.5,B
603593,102.36,C
603624,171.5,C
603675,177.73,C
603689,255.77,B
603692,279.36,B
603712,400.44,B
603720,57.86,C
603741,96.77,C
603760,2457.28,A
603774,954.67,A
603906,99.36,C
603908,1513.34,A
603921,922.27,A
603949,184.33,B
604016,2608.66,A
604026,57.64,C
604038,214.14,B
604041,106.42,C
604062,975.51,A
604071,1046.88,A
604092,415.57,B
604095,208.25,B
604107,150.26,C
604121,14.29,C
604133,229.43,B
604150,1516.48,A
604154,374.28,B
604196,87.7,C
604210,1459.5,A
604211,227.39,B
604218,48.12,C
604236,760.43,A
604278,200.69,B
604315,56.63,C
604320,184.01,B
604327,161.33,C
604330,35.11,C
604331,52.81,C
604337,145.31,C
604347,25.84,C
604355,321.51,B
604358,265.5,B
604365,184.25,B
604369,299.79,B
604375,1195.53,A
604392,976.49,A
604436,117.81,C
604489,1906.94,A
604500,37.86,C
604539,201.81,B
604588,66.98,C
604624,2498.85,A
604634,377.6,B
604650,98.89,C
604655,131.06,C
604673,82.92,C
604686,268.63,B
604696,605.96,A
604713,105.78,C
604717,2360.41,A
604718,523.4,A
604739,337.14,B
604746,1621.67,A
604750,549.44,A
604798,88.45,C
604846,342.57,B
604866,856.63,A
604873,25.94,C
604879,58.12,C
604880,331.5,B
604923,437.18,B
604938,264.5,B
604965,30.97,C
604966,61.79,C
604980,450.55,B
604999,225.64,B
605066,65.13,C
605070,116.44,C
605075,353.23,B
605084,486.43,A
605095,359.97,B
605127,1433.47,A
605130,182.36,B
605143,914.13,A
605146,88.19,C
605190,997.88,A
605209,436.15,B
605227,183.76,B
605232,75.91,C
605254,157.58,C
605271,237.27,B
605289,626.41,A
605296,1209.77,A
605360,62.82,C
605389,437.79,B
605393,404.53,B
605428,329.35,B
605441,24.05,C
605452,471.22,A
605482,72.11,C
605489,186.07,B
605496,158.98,C
605520,44.23,C
605536,62.39,C
605608,129.48,C
605642,787.2,A
605681,149.68,C
605683,2651.24,A
605707,610.75,A
605769,274.4,B
605779,152.54,C
605798,513.51,A
605799,251.0,B
605830,178.03,C
605879,55.42,C
605886,366.51,B
605896,2068.32,A
605914,106.7,C
605943,89.16,C
605967,68.1,C
605984,275.62,B
606011,174.42,C
606047,47.08,C
606048,67.04,C
606074,423.35,B
606107,437.32,B
606117,450.54,B
606125,140.68,C
606144,677.1,A
606165,1205.29,A
606174,21.37,C
606176,628.1,A
606192,62.06,C
606218,947.85,A
606235,137.68,C
606239,78.13,C
606267,2805.63,A
606271,1584.49,A
606291,42.55,C
606292,1369.36,A
606296,384.28,B
606303,54.38,C
606305,23.72,C
606331,220.32,B
606361,2002.13,A
606364,394.76,B
606371,130.02,C
606381,34.98,C
606396,150.75,C
606417,137.03,C
606446,83.26,C
606465,83.63,C
606472,133.41,C
606494,86.99,C
606498,228.3,B
606519,226.69,B
606540,52.06,C
606554,210.96,B
606581,310.35,B
606597,164.95,C
606604,171.4,C
606607,87.03,C
606643,305.05,B
606650,680.13,A
606688,279.66,B
606709,67.84,C
606710,1082.01,A
606717,18.38,C
606727,123.67,C
606747,599.33,A
606769,122.76,C
606775,533.33,A
606784,65.66,C
606790,164.8,C
606815,1606.73,A
606819,92.08,C
606872,247.04,B
606902,425.46,B
606915,154.77,C
606923,86.25,C
606958,394.41,B
607012,124.24,C
607056,116.97,C
607062,161.59,C
607165,50.09,C
607192,168.52,C
607207,137.87,C
607214,316.27,B
607223,119.34,C
607246,82.22,C
607248,690.92,A
607268,760.53,A
607298,127.74,C
607407,76.58,C
607411,32.66,C
607428,100.36,C
607446,95.34,C
607450,26.06,C
607451,153.53,C
607485,34.27,C
607495,129.71,C
607515,43.49,C
607523,125.97,C
607554,84.65,C
607557,158.78,C
607574,78.6,C
607579,2363.5,A
607585,90.04,C
607604,86.14,C
607607,107.0,C
607644,39.68,C
607656,137.91,C
607681,2682.52,A
607713,224.44,B
607716,435.57,B
607729,58.15,C
607755,1247.98,A
607803,816.91,A
607827,92.53,C
607836,316.17,B
607844,225.08,B
607863,11.14,C
607870,24.15,C
607881,63.62,C
607905,45.81,C
607936,102.08,C
607969,690.71,A
607985,103.57,C
607990,484.85,A
608023,16.64,C
608046,1536.78,A
608084,295.43,B
608103,232.97,B
608117,102.95,C
608126,135.1,C
608134,81.53,C
608199,33.74,C
608200,38.25,C
608234,99.24,C
608236,445.16,B
608237,51.8,C
608239,151.53,C
608248,128.19,C
608249,61.14,C
608275,76.99,C
608316,111.63,C
608336,936.73,A
608366,165.3,C
608373,921.08,A
608391,178.31,C
608395,262.84,B
608405,77.19,C
608445,90.99,C
608470,67.48,C
608483,55.39,C
608513,193.23,B
608517,197.5,B
608523,282.01,B
608534,202.87,B
608538,14.68,C
608547,147.3,C
608552,97.57,C
608585,47.86,C
608591,73.26,C
608601,57.74,C
608616,254.51,B
608617,119.82,C
608686,76.05,C
608698,144.13,C
608833,565.53,A
608850,417.13,B
608855,519.61,A
608865,158.17,C
608867,348.12,B
608936,45.77,C
608955,2110.82,A
608962,2116.58,A
608984,670.51,A
608992,225.24,B
609061,21.32,C
609070,741.27,A
609083,1042.42,A
609140,385.64,B
609141,2768.1,A
609148,64.87,C
609149,789.23,A
609156,995.64,A
609161,967.23,A
609219,221.85,B
609297,33.93,C
609308,2282.23,A
609363,296.25,B
609397,113.05,C
609423,75.99,C
609438,68.96,C
609478,80.72,C
609498,2745.86,A
609507,143.21,C
609579,66.75,C
609584,76.37,C
609585,2417.09,A
609590,73.83,C
609595,831.95,A
609629,84.73,C
609647,55.92,C
609651,670.59,A
609686,482.29,A
609706,191.05,B
609719,64.06,C
609738,243.48,B
609762,95.73,C
609765,406.87,B
609808,162.99,C
609812,473.65,A
609852,495.58,A
609864,1100.27,A
609896,191.88,B
609902,178.92,C
609911,101.05,C
609920,558.63,A
609940,161.95,C
609944,122.57,C
609948,41.06,C
609956,242.24,B
609962,133.64,C
610016,89.11,C
610018,280.39,B
610035,709.8,A
610063,51.84,C
610100,45.5,C
610123,17.15,C
610126,552.96,A
610161,33.04,C
610175,213.89,B
610201,243.56,B
610225,1227.44,A
610227,458.05,B
610259,737.45,A
610283,160.88,C
610306,11.42,C
610330,157.25,C
610342,23.33,C
610440,243.13,B
610460,507.12,A
610476,2610.13,A
610490,2895.1,A
610492,337.95,B
610495,155.96,C
610497,79.24,C
610538,721.09,A
610553,152.73,C
610555,133.29,C
610559,98.57,C
610565,698.77,A
610583,53.37,C
610626,36.39,C
610636,452.36,B
610644,292.44,B
610649,2238.69,A
610652,70.99,C
610668,125.28,C
610679,691.75,A
610721,59.89,C
610740,1691.67,A
610747,143.64,C
610757,79.3,C
610802,2751.06,A
610825,2334.79,A
610844,166.6,C
610853,92.91,C
610866,2677.7,A
610880,691.67,A
610886,448.61,B
610904,280.4,B
610905,40.87,C
610909,52.39,C
610933,65.22,C
610945,329.67,B
610946,1786.3,A
610992,241.12,B
611000,121.66,C
611008,44.04,C
611011,381.65,B
611034,47.74,C
611042,183.7,B
611049,2866.92,A
611060,833.43,A
611091,61.23,C
611092,82.76,C
611163,101.03,C
611185,701.81,A
611204,100.31,C
611207,2981.92,A
611221,134.34,C
611242,28.16,C
611246,87.92,C
611250,859.33,A
611273,433.58,B
611281,261.71,B
611309,89.01,C
611310,98.52,C
611316,104.09,C
611322,140.71,C
611351,39.59,C
611377,689.52,A
611391,2768.36,A
611396,44.53,C
611428,1615.61,A
611446,90.0,C
611451,1600.27,A
611453,122.94,C
611502,130.89,C
611586,251.58,B
611599,279.32,B
611603,376.36,B
611645,77.25,C
611678,333.73,B
611712,1926.09,A
611736,101.29,C
611742,225.53,B
611749,69.61,C
611753,38.73,C
611777,95.65,C
611805,79.98,C
611811,761.22,A
611838,100.66,C
611867,159.43,C
611881,2205.45,A
611910,136.39,C
611920,21.74,C
611928,413.4,B
611935,21.86,C
611942,151.22,C
611944,419.54,B
611954,1297.15,A
612011,1855.0,A
612016,74.88,C
612041,165.85,C
612088,115.37,C
612104,317.06,B
612117,196.64,B
612121,17.63,C
612138,822.33,A
612150,68.43,C
612154,53.77,C
612187,68.49,C
612219,49.99,C
612238,177.26,C
612262,65.86,C
612267,76.35,C
612298,270.95,B
612325,69.5,C
612340,90.84,C
612344,92.85,C
612348,108.09,C
612350,926.37,A
612360,134.22,C
612363,698.7,A
612365,93.1,C
612369,542.99,A
612435,232.15,B
612437,762.1,A
612474,235.35,B
612477,44.87,C
612493,344.87,B
612501,49.66,C
612502,258.6,B
612511,82.12,C
612528,95.74,C
612542,1920.21,A
612563,2081.01,A
612564,52.3,C
612573,1061.17,A
612598,17.07,C
612637,46.64,C
612670,49.84,C
612715,33.97,C
612748,995.12,A
612772,2238.52,A
612779,81.34,C
612784,65.42,C
612802,39.56,C
612814,2818.74,A
612833,84.18,C
612838,50.88,C
612857,28.33,C
612887,296.59,B
612889,85.78,C
612924,69.26,C
613081,92.69,C
613082,799.09,A
613094,37.3,C
613105,29.47,C
613178,147.58,C
613257,752.55,A
613259,178.85,C
613324,657.18,A
613342,68.88,C
613364,284.62,B
613368,124.35,C
613378,120.95,C
613404,26.56,C
613415,173.86,C
613429,17.72,C
613495,989.02,A
613497,41.17,C
613509,116.84,C
613554,135.16,C
613557,225.18,B
613572,104.09,C
613612,495.96,A
613664,159.75,C
613707,1340.11,A
613723,460.53,B
613738,2799.34,A
613765,159.72,C
613773,14.49,C
613788,305.4,B
613795,823.87,A
613802,372.61,B
613823,630.32,A
613825,222.18,B
613843,801.87,A
613874,955.03,A
613877,46.91,C
613925,208.13,B
613931,36.89,C
613939,1151.0,A
613960,64.04,C
613997,577.56,A
614004,174.2,C
614011,21.74,C
614022,112.21,C
614036,28.65,C
614037,28.21,C
614073,131.53,C
614090,98.74,C
614103,43.94,C
614122,120.08,C
614159,116.71,C
614160,113.1,C
614161,59.47,C
614169,153.86,C
614175,57.12,C
614201,149.51,C
614254,267.47,B
614266,44.14,C
614306,114.46,C
614310,85.78,C
614326,340.51,B
614331,820.07,A
614332,322.37,B
614338,47.37,C
614339,62.78,C
614342,365.4,B
614343,62.06,C
614367,34.51,C
614441,66.82,C
614445,224.59,B
614467,63.43,C
614503,14.41,C
614536,741.07,A
614561,877.75,A
614581,69.55,C
614589,418.84,B
614623,228.95,B
614656,92.43,C
614664,73.43,C
614697,376.61,B
614699,193.76,B
614725,1514.2,A
614735,300.4,B
614736,192.37,B
614743,480.19,A
614744,2984.09,A
614754,127.89,C
614757,286.01,B
614814,935.54,A
614848,112.87,C
614882,2020.32,A
614902,533.15,A
614908,2715.08,A
614909,71.84,C
614912,282.2,B
614934,125.06,C
614936,470.09,B
614992,305.62,B
615014,2368.84,A
615040,612.26,A
615070,740.18,A
615076,439.9,B
615109,977.26,A
615119,417.26,B
615141,244.46,B
615146,396.01,B
615183,50.57,C
615248,84.81,C
615255,498.94,A
615268,681.92,A
615272,921.17,A
615289,1564.38,A
615303,40.64,C
615304,789.64,A
615309,87.78,C
615320,297.17,B
615344,11.54,C
615357,17.05,C
615369,89.06,C
615410,1572.47,A
615434,101.07,C
615451,24.36,C
615492,232.4,B
615493,470.79,A
615506,244.43,B
615573,189.24,B
615614,140.91,C
615621,274.57,B
615628,139.88,C
615639,1933.16,A
615651,179.5,C
615674,116.9,C
615728,969.95,A
615768,89.82,C
615794,77.25,C
615833,84.11,C
615867,1422.23,A
615875,1855.85,A
615904,228.41,B
615917,74.04,C
615935,247.39,B
615953,60.82,C
616000,300.17,B
616074,270.03,B
616083,72.86,C
616097,2546.03,A
616120,53.21,C
616121,180.97,C
616122,472.57,A
616135,609.08,A
616159,425.04,B
616172,70.88,C
616193,23.87,C
616210,20.88,C
616246,81.12,C
616255,2663.36,A
616291,87.72,C
616294,1126.78,A
616295,629.6,A
616322,711.32,A
616346,403.13,B
616347,465.2,B
616423,659.73,A
616463,145.27,C
616464,89.41,C
616519,856.19,A
616527,80.15,C
616535,654.07,A
616578,1414.88,A
616582,64.84,C
616605,2786.7,A
616609,99.62,C
616614,385.06,B
616628,115.24,C
616642,76.02,C
616650,2551.78,A
616662,86.38,C
616670,94.65,C
616675,450.17,B
616705,30.43,C
616734,2163.66,A
616744,2952.4,A
616762,416.22,B
616764,345.79,B
616797,198.82,B
616802,68.89,C
616823,13.67,C
616854,2679.71,A
616866,1276.63,A
616890,192.53,B
616891,122.17,C
616901,632.12,A
616911,103.34,C
616916,236.77,B
616922,741.93,A
616946,70.72,C
616948,342.85,B
616962,238.77,B
617033,46.62,C
617038,82.8,C
617057,438.77,B
617072,2822.52,A
617083,73.46,C
617125,41.16,C
617128,175.9,C
617129,2214.72,A
617137,86.45,C
617143,62.34,C
617160,122.2,C
617167,333.79,B
617208,133.09,C
617223,197.25,B
617229,222.16,B
617245,76.91,C
617260,56.14,C
617261,42.73,C
617270,405.71,B
617280,202.31,B
617290,109.58,C
617313,1852.92,A
617317,1034.72,A
617320,899.38,A
617325,240.14,B
617338,96.25,C
617343,637.73,A
617348,358.24,B
617407,122.11,C
617429,263.83,B
617434,55.35,C
617451,70.74,C
617455,2541.19,A
617463,60.02,C
617476,407.55,B
617499,35.26,C
617524,15.42,C
617537,17.67,C
617538,133.89,C
617545,40.64,C
617572,145.69,C
617577,207.19,B
617603,659.42,A
617630,61.14,C
617670,46.37,C
617703,61.29,C
617709,78.63,C
617716,226.21,B
617717,324.43,B
617734,168.06,C
617754,815.56,A
617759,67.89,C
617804,34.69,C
617807,46.29,C
617811,127.65,C
617875,30.88,C
617876,47.53,C
617946,163.69,C
617983,588.6,A
617990,91.83,C
618043,90.48,C
618044,1832.63,A
618086,435.54,B
618109,105.64,C
618118,30.16,C
618140,45.21,C
618193,35.28,C
618214,14.04,C
618249,307.61,B
618306,152.47,C
618322,1883.44,A
618376,969.64,A
618384,14.17,C
618393,136.07,C
618395,2157.08,A
618401,195.41,B
618405,2886.78,A
618412,266.26,B
618420,93.66,C
618446,362.81,B
618471,65.45,C
618479,914.77,A
618494,19.88,C
618515,64.77,C
618521,202.57,B
618528,14.92,C
618571,841.6,A
618586,1248.76,A
618588,192.22,B
618599,1024.52,A
618603,22.35,C
618628,187.81,B
618672,2777.3,A
618756,2043.36,A
618762,54.5,C
618785,67.8,C
618787,1102.87,A
618815,73.32,C
618824,236.27,B
618833,296.75,B
618845,20.7,C
618853,709.72,A
618862,154.2,C
618899,33.53,C
618913,312.55,B
618931,233.06,B
618960,460.13,B
618965,80.76,C
618971,1702.24,A
619008,161.45,C
619018,641.56,A
619035,2847.99,A
619061,46.77,C
619064,85.53,C
619111,463.14,B
619154,392.45,B
619196,62.12,C
619201,238.45,B
619204,25.97,C
619243,87.47,C
619281,63.77,C
619315,199.87,B
619317,1388.16,A
619319,23.27,C
619321,1589.24,A
619333,404.95,B
619379,21.01,C
619393,610.62,A
619422,11.45,C
619430,186.92,B
619458,546.22,A
619472,358.13,B
619475,48.23,C
619536,119.02,C
619553,55.27,C
619555,1056.43,A
619608,2598.05,A
619611,90.36,C
619681,38.96,C
619697,54.81,C
619705,72.05,C
619719,2039.53,A
619727,1874.11,A
619746,25.01,C
619747,2255.99,A
619766,43.34,C
619771,76.64,C
619775,541.13,A
619780,890.79,A
619787,167.27,C
619798,60.35,C
619802,1332.01,A
619804,296.74,B
619854,72.87,C
619863,84.89,C
619864,94.72,C
619867,132.09,C
619871,759.01,A
619882,283.17,B
619898,60.06,C
619916,2915.17,A
619940,321.49,B
619947,303.01,B
619965,60.63,C
620074,341.08,B
620119,72.49,C
620120,88.24,C
620129,34.1,C
620130,482.52,A
620135,86.2,C
620142,707.97,A
620163,298.25,B
620167,486.98,A
620177,353.96,B
620190,79.89,C
620206,353.9,B
620240,330.7,B
620250,822.53,A
620269,175.68,C
620317,1424.54,A
620325,553.37,A
620327,242.86,B
620376,2887.37,A
620377,207.91,B
620384,56.45,C
620404,2159.92,A
620420,774.2,A
620471,11.81,C
620487,1953.99,A
620493,1792.02,A
620545,999.49,A
620584,295.27,B
620590,103.76,C
620600,5.87,C
620630,136.08,C
620637,543.99,A
620663,49.27,C
620684,53.95,C
620702,371.59,B
620709,931.42,A
620750,400.92,B
620751,103.83,C
620764,93.23,C
620798,31.56,C
620863,287.91,B
620881,61.91,C
620917,28.04,C
621001,122.93,C
621022,328.22,B
621025,419.25,B
621050,2856.58,A
621054,877.07,A
621058,883.47,A
621121,97.34,C
621141,868.65,A
621166,80.87,C
621177,33.22,C
621209,91.24,C
621229,382.63,B
621255,971.53,A
621259,295.79,B
621268,2547.18,A
621277,451.45,B
621336,2882.88,A
621351,476.99,A
621355,156.42,C
621383,53.12,C
621405,951.1,A
621428,22.96,C
621457,393.49,B
621459,147.74,C
621465,166.53,C
621485,71.49,C
621502,291.59,B
621509,584.5,A
621529,269.64,B
621563,341.92,B
621586,104.69,C
621591,46.3,C
621599,129.56,C
621622,355.66,B
621623,101.21,C
621653,822.59,A
621705,241.35,B
621715,217.68,B
621734,194.78,B
621759,225.97,B
621764,166.08,C
621765,108.19,C
621787,20.89,C
621794,63.91,C
621808,171.75,C
621817,87.3,C
621822,28.83,C
621836,290.32,B
621842,215.8,B
621849,2837.02,A
621857,238.02,B
621881,2529.98,A
621928,569.24,A
621938,279.65,B
621952,93.89,C
621955,1391.43,A
621985,205.51,B
622084,187.37,B
622086,294.2,B
622109,694.55,A
622111,1754.24,A
622120,236.24,B
622136,285.98,B
622163,93.87,C
622170,53.39,C
622179,25.51,C
622241,1848.93,A
622248,131.4,C
622259,58.81,C
622263,72.66,C
622308,180.26,C
622345,142.7,C
622349,190.75,B
622357,278.2,B
622365,1903.76,A
622384,256.64,B
622396,88.12,C
622422,20.34,C
622450,951.81,A
622451,21.27,C
622483,84.04,C
622531,34.45,C
622548,1378.03,A
622559,859.14,A
622565,141.47,C
622571,96.12,C
622586,2694.06,A
622588,449.25,B
622619,1020.6,A
622626,160.84,C
622628,422.8,B
622638,34.79,C
622714,22.01,C
622775,228.55,B
622778,204.8,B
622832,292.29,B
622854,2607.42,A
622864,116.63,C
622868,978.68,A
622869,34.64,C
622882,24.73,C
622889,33.34,C
622891,174.44,C
622898,454.45,B
622915,208.47,B
622927,365.44,B
622950,67.04,C
622959,7.83,C
622969,132.36,C
622971,54.31,C
622976,203.8,B
622983,235.91,B
622988,50.45,C
623008,19.92,C
623009,1939.25,A
623019,44.49,C
623055,50.24,C
623078,706.31,A
623093,103.1,C
623097,112.24,C
623098,82.47,C
623157,219.0,B
623168,825.24,A
623171,645.03,A
623172,96.34,C
623174,280.59,B
623202,287.38,B
623210,687.78,A
623232,613.45,A
623256,404.31,B
623280,256.97,B
623307,46.2,C
623381,135.61,C
623385,432.88,B
623391,46.27,C
623401,10.03,C
623407,87.36,C
623419,43.51,C
623432,437.9,B
623433,23.1,C
623447,11.29,C
623449,30.31,C
623467,119.28,C
623482,251.85,B
623490,30.11,C
623526,121.23,C
623533,1312.65,A
623580,69.4,C
623603,608.43,A
623606,2923.04,A
623621,681.52,A
623669,48.5,C
623699,199.27,B
623716,158.2,C
623725,87.02,C
623749,2734.59,A
623758,143.05,C
623764,179.71,C
623774,61.89,C
623789,831.38,A
623823,27.87,C
623844,61.89,C
623885,152.75,C
623894,111.0,C
623908,65.8,C
623919,189.6,B
623925,48.01,C
623940,37.22,C
623955,59.82,C
623968,2980.81,A
623977,150.61,C
623979,108.11,C
623991,41.98,C
624008,175.36,C
624012,195.28,B
624013,976.87,A
624023,182.49,B
624038,125.09,C
624039,297.54,B
624067,1740.57,A
624080,2775.43,A
624105,1449.94,A
624135,49.02,C
624145,68.38,C
624159,192.9,B
624178,63.21,C
624194,458.61,B
624206,190.83,B
624220,844.45,A
624221,512.87,A
624236,629.18,A
624260,125.48,C
624271,52.76,C
624316,141.94,C
624332,145.25,C
624337,42.94,C
624352,263.95,B
624362,181.01,C
624363,72.96,C
624382,168.74,C
624390,11.93,C
624397,2162.44,A
624437,150.84,C
624447,294.55,B
624449,15.51,C
624502,1655.83,A
624589,59.33,C
624644,434.04,B
624654,76.24,C
624688,56.8,C
624737,1897.62,A
624792,88.88,C
624800,198.4,B
624827,406.29,B
624835,1526.53,A
624853,977.61,A
624867,66.08,C
624876,65.2,C
624888,296.53,B
624938,256.47,B
624976,1051.5,A
624998,12.29,C
625012,377.85,B
625022,2851.48,A
625024,28.4,C
625064,834.95,A
625115,976.57,A
625134,155.31,C
625141,510.49,A
625149,31.87,C
625189,272.27,B
625199,605.42,A
625203,385.61,B
625230,317.04,B
625234,105.03,C
625237,91.93,C
625347,18.85,C
625363,2792.63,A
625364,57.86,C
625370,58.42,C
625391,100.89,C
625409,331.36,B
625413,1045.45,A
625443,15.52,C
625452,219.63,B
625457,34.78,C
625497,294.24,B
625513,289.38,B
625565,721.79,A
625597,251.17,B
625599,21.51,C
625610,186.98,B
625615,230.27,B
625622,133.62,C
625659,989.8,A
625714,2109.47,A
625751,225.64,B
625756,97.58,C
625776,85.93,C
625799,66.68,C
625818,57.52,C
625819,41.73,C
625826,265.35,B
625830,1111.86,A
625864,151.64,C
625871,101.16,C
625878,354.55,B
625914,42.75,C
625959,219.96,B
625962,185.51,B
625973,151.3,C
626000,64.53,C
626056,28.65,C
626059,244.13,B
626078,2584.41,A
626083,84.12,C
626120,199.05,B
626137,282.61,B
626141,55.53,C
626154,251.75,B
626196,30.14,C
626222,486.66,A
626226,169.49,C
626245,17.34,C
626258,155.88,C
626262,2844.62,A
626268,397.91,B
626290,73.78,C
626310,160.01,C
626336,254.41,B
626347,466.47,B
626359,357.5,B
626384,155.9,C
626388,55.59,C
626392,47.99,C
626397,316.08,B
626404,374.65,B
626452,704.84,A
626460,95.79,C
626492,232.15,B
626501,199.96,B
626504,198.64,B
626510,20.54,C
626537,57.1,C
626538,1886.22,A
626544,514.65,A
626586,893.73,A
626600,338.41,B
626605,163.47,C
626616,207.01,B
626631,98.7,C
626650,299.17,B
626656,99.85,C
626676,1284.41,A
626695,178.38,C
626700,67.49,C
626702,370.42,B
626715,37.27,C
626716,512.67,A
626780,2025.0,A
626792,62.11,C
626817,488.81,A
626820,2848.13,A
626821,331.74,B
626838,353.44,B
626868,177.98,C
626920,331.76,B
626923,143.46,C
626961,337.79,B
627001,68.94,C
627034,122.08,C
627044,1275.11,A
627065,68.25,C
627100,284.77,B
627134,1445.61,A
627149,843.7,A
627153,110.79,C
627221,21.46,C
627248,115.36,C
627251,153.39,C
627275,333.74,B
627313,25.75,C
627341,99.91,C
627346,164.14,C
627366,96.87,C
627380,2477.03,A
627392,226.23,B
627405,218.99,B
627410,379.33,B
627433,419.86,B
627440,100.02,C
627529,451.01,B
627541,101.43,C
627577,66.83,C
627621,89.24,C
627652,56.65,C
627658,94.68,C
627682,707.93,A
627687,612.27,A
627688,1820.95,A
627708,293.17,B
627717,72.42,C
627721,41.36,C
627723,42.47,C
627779,782.57,A
627863,1419.55,A
627878,18.33,C
627894,1284.14,A
627942,203.41,B
627944,274.08,B
627954,2745.9,A
628002,254.84,B
628007,191.21,B
628141,38.69,C
628153,21.98,C
628169,2731.39,A
628170,92.67,C
628174,927.67,A
628184,103.41,C
628192,996.94,A
628254,141.0,C
628263,59.6,C
628280,95.29,C
628291,28.01,C
628309,90.52,C
628338,203.86,B
628346,35.54,C
628384,31.34,C
628407,512.28,A
628414,1001.34,A
628416,44.92,C
628459,149.21,C
628464,140.66,C
628480,177.52,C
628501,950.82,A
628573,193.21,B
628575,591.55,A
628581,770.7,A
628596,180.5,C
628602,346.09,B
628611,1294.37,A
628622,96.17,C
628636,90.57,C
628655,195.13,B
628675,1105.88,A
628712,90.45,C
628737,19.69,C
628756,166.73,C
628773,24.05,C
628809,21.12,C
628871,454.42,B
628879,448.67,B
628880,190.42,B
628889,193.76,B
628901,907.37,A
628906,50.14,C
628908,913.24,A
628920,442.77,B
628975,150.06,C
628980,1233.17,A
628984,94.54,C
628998,761.69,A
629013,14.69,C
629016,79.7,C
629071,84.99,C
629074,243.99,B
629107,1105.96,A
629132,43.41,C
629191,144.68,C
629210,111.85,C
629222,1970.77,A
629251,148.67,C
629255,2825.27,A
629279,214.19,B
629305,68.45,C
629307,53.94,C
629325,48.33,C
629337,222.24,B
629345,77.26,C
629354,542.28,A
629359,500.9,A
629363,98.02,C
629374,146.8,C
629383,2050.2,A
629386,121.91,C
629388,106.71,C
629391,2779.0,A
629433,143.27,C
629439,172.77,C
629466,194.88,B
629519,272.44,B
629523,2569.92,A
629530,187.51,B
629566,58.23,C
629593,89.73,C
629599,630.88,A
629602,166.7,C
629636,530.96,A
629673,117.75,C
629749,278.57,B
629751,217.41,B
629759,99.53,C
629766,10.64,C
629776,1290.51,A
629783,13.03,C
629793,497.83,A
629804,43.68,C
629812,1552.71,A
629846,108.62,C
629854,75.08,C
629888,177.22,C
629906,227.35,B
629917,351.2,B
629929,2245.17,A
629935,71.61,C
629944,964.64,A
629966,670.67,A
629976,268.58,B
630011,436.34,B
630023,442.7,B
630026,2338.43,A
630027,93.17,C
630057,285.85,B
630067,32.81,C
630088,237.39,B
630089,160.14,C
630141,117.82,C
630150,2537.24,A
630159,378.43,B
630189,985.97,A
630207,717.82,A
630269,422.67,B
630270,368.91,B
630278,26.2,C
630302,175.34,C
630384,39.77,C
630390,43.09,C
630392,63.62,C
630460,2933.82,A
630504,933.58,A
630586,78.97,C
630600,23.32,C
630605,30.26,C
630607,667.17,A
630624,50.65,C
630642,73.33,C
630653,56.26,C
630714,26.05,C
630720,49.14,C
630736,140.64,C
630776,2377.87,A
630791,48.44,C
630844,94.41,C
630847,89.83,C
630865,101.54,C
630897,37.11,C
630904,130.05,C
630919,136.51,C
630926,86.98,C
630958,38.96,C
630960,164.61,C
630963,177.29,C
630971,33.78,C
631044,287.24,B
631092,85.56,C
631100,26.2,C
631107,274.92,B
631116,57.23,C
631147,60.44,C
631198,547.24,A
631206,712.81,A
631240,395.88,B
631257,211.34,B
631259,24.63,C
631315,152.15,C
631379,112.37,C
631390,12.47,C
631409,318.17,B
631411,1028.55,A
631415,369.4,B
631437,429.27,B
631490,934.35,A
631516,36.51,C
631535,271.91,B
631567,145.67,C
631591,705.48,A
631597,710.8,A
631602,43.28,C
631615,236.05,B
631674,93.07,C
631695,158.9,C
631699,187.91,B
631708,485.43,A
631765,25.73,C
631801,2094.97,A
631827,856.16,A
631849,657.08,A
631855,238.53,B
631861,71.25,C
631892,299.97,B
631896,79.45,C
631916,82.58,C
631923,71.48,C
631959,252.12,B
632002,111.93,C
632039,102.5,C
632072,241.72,B
632082,173.52,C
632086,283.62,B
632095,116.0,C
632100,131.5,C
632122,203.03,B
632125,172.09,C
632133,27.99,C
632163,175.7,C
632190,110.99,C
632240,365.47,B
632241,434.11,B
632297,348.43,B
632314,760.12,A
632345,380.12,B
632367,303.63,B
632378,2081.84,A
632379,409.63,B
632436,313.86,B
632451,64.56,C
632480,33.51,C
632505,95.34,C
632543,133.1,C
632571,290.18,B
632582,842.74,A
632584,438.03,B
632599,196.28,B
632622,534.14,A
632630,88.27,C
632636,2275.12,A
632660,145.97,C
632687,263.95,B
632688,194.04,B
632754,169.74,C
632759,54.87,C
632803,1773.2,A
632822,322.48,B
632827,81.28,C
632865,370.77,B
632938,114.47,C
632962,548.96,A
632991,94.96,C
633028,467.03,B
633042,144.51,C
633043,115.18,C
633098,330.39,B
633100,645.44,A
633102,953.48,A
633105,73.43,C
633178,87.04,C
633195,43.11,C
633215,85.86,C
633246,57.09,C
633256,1708.71,A
633264,196.44,B
633285,9.36,C
633295,114.57,C
633300,15.05,C
633302,556.43,A
633348,1527.97,A
633371,1425.22,A
633417,114.72,C
633464,159.9,C
